seg_model,seg_nd,cluster_num,mode,threshold,pore_precision,pore_recall,pore_f1,gypsum_precision,gypsum_recall,gypsum_f1,celestite_precision,celestite_recall,celestite_f1,bassanite_precision,bassanite_recall,bassanite_f1,macro_f1_4,macro_f1_3
k-means,4d,64,2,0.6,0.6028472650772339,0.6204559142624451,0.611265693195447,0.9028456557204356,0.9368423023583942,0.9195206527388414,0.3175975038748424,0.5490064634634114,0.40021024607211825,0.7369784029861725,0.6410922886449039,0.6855283695042528,0.6541312403776648,0.7387715718128469
k-means,4d,64,2,0.7,0.6028472650772339,0.6204559142624451,0.611265693195447,0.9096534485937602,0.9209120823001843,0.9152443585441027,0.3175975038748424,0.5490064634634114,0.40021024607211825,0.6875825505103037,0.679999500917087,0.6835981134207595,0.6525796028081068,0.7367027217201031
k-means,4d,64,2,0.8,0.42726783370167626,0.691112474940469,0.5276786924904711,0.9307475650659038,0.8302944353153724,0.8776328776092801,0.22529492076030563,0.574383385343893,0.31683306686341484,0.5588212418476594,0.7402280535393331,0.6365607616283477,0.5896763496478784,0.6806241105760329
k-means,4d,64,2,0.9,0.3962147130759948,0.7118333479825162,0.5086029696944224,0.9322748413785116,0.8184277377027158,0.8716282857374866,0.22529492076030563,0.574383385343893,0.31683306686341484,0.5588212418476594,0.7402280535393331,0.6365607616283477,0.5834062709809179,0.6722640056867523
k-means,4d,64,3,1,0.3962147130759948,0.7118333479825162,0.5086029696944224,0.9322748413785116,0.8184277377027158,0.8716282857374866,0.22529492076030563,0.574383385343893,0.31683306686341484,0.5588212418476594,0.7402280535393331,0.6365607616283477,0.5834062709809179,0.6722640056867523
k-means,4d,64,4,0,0.7074736136205915,0.548959991518659,0.6179087487963765,0.8857257159596763,0.9617141765949305,0.9221108310189831,0.6483335606942809,0.39955909958462393,0.4888590489484653,0.7938974146787373,0.5983944810381572,0.6823198857446249,0.6777996286271125,0.7407798218533281
k-means,4d,128,1,0.5,0.6740696366306091,0.5377782619550213,0.5980552061831016,0.900473690925455,0.9697943662846713,0.9338137113887406,0.3337152168105444,0.6174382597189333,0.4301996929283526,0.8581791471734794,0.6624854816019108,0.7477154401684928,0.677446012667172,0.7598614525801116
k-means,4d,128,2,0.6,0.5891792014761738,0.5867260157288341,0.5877312560023887,0.9058749489661527,0.9613523349572962,0.9327593885806212,0.3337152168105444,0.6174382597189333,0.4301996929283526,0.8581791471734794,0.6624854816019108,0.7477154401684928,0.674601444419964,0.7560686949171677
k-means,4d,128,2,0.7,0.5532910000214681,0.6102189342751247,0.5801786136416308,0.9155831853272477,0.9346744927483819,0.9250168295901119,0.3337152168105444,0.6174382597189333,0.4301996929283526,0.758941086275433,0.7001396279890246,0.7283080152852547,0.6659257878613375,0.7445011528389992
k-means,4d,128,2,0.8,0.39232632623028235,0.7081617124873663,0.5046357404329468,0.9356757315623998,0.8511760297094958,0.8914245384167216,0.3337152168105444,0.6174382597189333,0.4301996929283526,0.6373093588826628,0.7548464289437423,0.6910071334903851,0.6293167763171016,0.6956891374466845
k-means,4d,128,2,0.9,0.35168328868640564,0.7335780690241857,0.4750598487035846,0.9381460032000922,0.8324868370978725,0.8821572980185014,0.3337152168105444,0.6174382597189333,0.4301996929283526,0.6373093588826628,0.7548464289437423,0.6910071334903851,0.6196059932852059,0.6827414267374903
k-means,4d,128,3,1,0.35168328868640564,0.7335780690241857,0.4750598487035846,0.9381460032000922,0.8324868370978725,0.8821572980185014,0.3337152168105444,0.6174382597189333,0.4301996929283526,0.6373093588826628,0.7548464289437423,0.6910071334903851,0.6196059932852059,0.6827414267374903
k-means,4d,128,4,0,0.7820555973288346,0.4458193240110301,0.5678050773225458,0.8929517521578941,0.9766451626392239,0.9328676131228201,0.6409702760435443,0.46615901467433474,0.5384743564541405,0.8478099666447588,0.6726395253455398,0.7501096740993408,0.6973141802497118,0.7502607881815688
